path	area	role	lines	native_destination	dest_method	dest_confidence
tt_4.8.4/tt/WolGameModeClass.h	tt	engine wrapper/API	78	Code/Commando	class-decl	high
tt_4.8.4/tt/advancedgamelistings.cpp	tt	HUD/UI	254	Code/wwui	include-fanout (2/4)	low
tt_4.8.4/tt/advancedgamelistings.h	tt	HUD/UI	44	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/backgroundmgrclass.tt.cpp	tt	engine wrapper/API	465	Code/Combat	member-def	high
tt_4.8.4/tt/bitpackids.h	tt	network extension	80	Code/wwbitpack	basename	high
tt_4.8.4/tt/bitstream.cpp	tt	network extension	133	Code/wwbitpack	class-decl (paired header)	high
tt_4.8.4/tt/bitstream.h	tt	network extension	195	Code/wwbitpack	class-decl	high
tt_4.8.4/tt/bonesmanager.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/buttonctrl.cpp	tt	HUD/UI	199	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/buttonctrl.h	tt	HUD/UI	109	Code/wwui	class-decl	high
tt_4.8.4/tt/cAppPacketStats.cpp	tt	engine wrapper/API	80	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cAppPacketStats.h	tt	engine wrapper/API	39	Code/Commando	class-decl	high
tt_4.8.4/tt/cBandwidth.cpp	tt	engine wrapper/API	20	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cBandwidth.h	tt	engine wrapper/API	33	Code/Commando	class-decl	high
tt_4.8.4/tt/cBioEvent.cpp	tt	network extension	133	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cBioEvent.h	tt	engine wrapper/API	36	Code/Commando	class-decl	high
tt_4.8.4/tt/cChangeTeamEvent.cpp	tt	engine wrapper/API	15	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cChangeTeamEvent.h	tt	engine wrapper/API	34	Code/Commando	class-decl	high
tt_4.8.4/tt/cClientGoodbyeEvent.cpp	tt	engine wrapper/API	70	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cClientGoodbyeEvent.h	tt	engine wrapper/API	33	Code/Commando	class-decl	high
tt_4.8.4/tt/cClientHintManager.cpp	tt	engine wrapper/API	115	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cClientHintManager.h	tt	engine wrapper/API	18	Code/Commando	class-decl	high
tt_4.8.4/tt/cClientPingManager.cpp	tt	engine wrapper/API	38	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cClientPingManager.h	tt	engine wrapper/API	29	Code/Commando	class-decl	high
tt_4.8.4/tt/cConnection.cpp	tt	network extension	1437	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cConnection.h	tt	network extension	209	Code/wwnet	class-decl	high
tt_4.8.4/tt/cCsHint.cpp	tt	engine wrapper/API	63	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cCsHint.h	tt	engine wrapper/API	37	Code/Commando	class-decl	high
tt_4.8.4/tt/cCsPingRequestEvent.cpp	tt	engine wrapper/API	62	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cCsPingRequestEvent.h	tt	engine wrapper/API	32	Code/Commando	class-decl	high
tt_4.8.4/tt/cCsTextObj.cpp	tt	engine wrapper/API	83	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cCsTextObj.h	tt	engine wrapper/API	39	Code/Commando	class-decl	high
tt_4.8.4/tt/cDevOptions.cpp	tt	engine wrapper/API	10	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cDevOptions.h	tt	engine wrapper/API	21	Code/Commando	class-decl	high
tt_4.8.4/tt/cDiagnostics.cpp	tt	network extension	92	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cDiagnostics.h	tt	engine wrapper/API	27	Code/Commando	class-decl	high
tt_4.8.4/tt/cGameData.cpp	tt	utility	312	Code/Commando	include-fanout (14/25)	medium
tt_4.8.4/tt/cGameDataUpdateEvent.cpp	tt	engine wrapper/API	74	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cGameDataUpdateEvent.h	tt	engine wrapper/API	29	Code/Commando	class-decl	high
tt_4.8.4/tt/cGameOptionsEvent.cpp	tt	network extension	130	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cGameOptionsEvent.h	tt	engine wrapper/API	33	Code/Commando	class-decl	high
tt_4.8.4/tt/cGameSpyAdmin.cpp	tt	engine wrapper/API	65	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cGameSpyAdmin.h	tt	engine wrapper/API	54	Code/Commando	class-decl	high
tt_4.8.4/tt/cGod.cpp	tt	engine wrapper/API	199	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cGod.h	tt	engine wrapper/API	42	Code/Commando	class-decl	high
tt_4.8.4/tt/cLanChat.cpp	tt	engine wrapper/API	160	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cLanChat.h	tt	engine wrapper/API	45	Code/Commando	class-decl	high
tt_4.8.4/tt/cLoadingEvent.cpp	tt	engine wrapper/API	86	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cLoadingEvent.h	tt	engine wrapper/API	32	Code/Commando	class-decl	high
tt_4.8.4/tt/cMsgStat.cpp	tt	network extension	19	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cMsgStat.h	tt	network extension	24	Code/wwnet	class-decl	high
tt_4.8.4/tt/cMsgStatList.cpp	tt	network extension	105	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cMsgStatList.h	tt	network extension	39	Code/wwnet	class-decl	high
tt_4.8.4/tt/cMsgStatListGroup.cpp	tt	network extension	98	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cMsgStatListGroup.h	tt	network extension	40	Code/wwnet	class-decl	high
tt_4.8.4/tt/cNetEvent.cpp	tt	network extension	45	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cNetEvent.h	tt	engine wrapper/API	29	Code/Commando	class-decl	high
tt_4.8.4/tt/cNetInterface.cpp	tt	engine wrapper/API	29	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cNetInterface.h	tt	engine wrapper/API	30	Code/Commando	class-decl	high
tt_4.8.4/tt/cNetStats.cpp	tt	network extension	93	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cNetStats.h	tt	network extension	80	Code/wwnet	class-decl	high
tt_4.8.4/tt/cNetUtil.cpp	tt	network extension	78	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cNetUtil.h	tt	network extension	39	Code/wwnet	class-decl	high
tt_4.8.4/tt/cNetwork.cpp	tt	network extension	1917	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cNetwork.h	tt	network extension	157	Code/Commando	class-decl	high
tt_4.8.4/tt/cPacket.cpp	tt	network extension	343	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cPacket.h	tt	network extension	107	Code/wwnet	class-decl	high
tt_4.8.4/tt/cPlayer.tt.cpp	tt	engine wrapper/API	243	Code/Commando	member-def	high
tt_4.8.4/tt/cPlayerManager.cpp	tt	engine wrapper/API	387	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cPlayerManager.h	tt	engine wrapper/API	88	Code/Commando	class-decl	high
tt_4.8.4/tt/cPriority.cpp	tt	engine wrapper/API	62	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cPriority.h	tt	engine wrapper/API	39	Code/Commando	class-decl	high
tt_4.8.4/tt/cPurchaseRequestEvent.cpp	tt	engine wrapper/API	85	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cPurchaseRequestEvent.h	tt	engine wrapper/API	30	Code/Commando	class-decl	high
tt_4.8.4/tt/cPurchaseResponseEvent.cpp	tt	engine wrapper/API	49	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cPurchaseResponseEvent.h	tt	engine wrapper/API	30	Code/Commando	class-decl	high
tt_4.8.4/tt/cRegistryBool.cpp	tt	engine wrapper/API	38	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cRegistryBool.h	tt	engine wrapper/API	17	Code/Commando	class-decl	high
tt_4.8.4/tt/cRegistryFloat.cpp	tt	engine wrapper/API	33	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cRegistryFloat.h	tt	engine wrapper/API	16	Code/Commando	class-decl	high
tt_4.8.4/tt/cRegistryInt.cpp	tt	engine wrapper/API	33	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cRegistryInt.h	tt	engine wrapper/API	16	Code/Commando	class-decl	high
tt_4.8.4/tt/cRegistryString.cpp	tt	engine wrapper/API	33	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cRegistryString.h	tt	engine wrapper/API	16	Code/Commando	class-decl	high
tt_4.8.4/tt/cRemoteHost.cpp	tt	network extension	476	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cRemoteHost.h	tt	network extension	213	Code/wwnet	class-decl	high
tt_4.8.4/tt/cSbboManager.cpp	tt	engine wrapper/API	91	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cSbboManager.h	tt	engine wrapper/API	31	Code/Commando	class-decl	high
tt_4.8.4/tt/cScExplosionEvent.cpp	tt	engine wrapper/API	23	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/cScExplosionEvent.h	tt	engine wrapper/API	25	Code/Combat	class-decl	high
tt_4.8.4/tt/cScPingResponseEvent.cpp	tt	engine wrapper/API	55	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cScPingResponseEvent.h	tt	engine wrapper/API	31	Code/Commando	class-decl	high
tt_4.8.4/tt/cScTextObj.cpp	tt	engine wrapper/API	235	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cScTextObj.h	tt	engine wrapper/API	40	Code/Commando	class-decl	high
tt_4.8.4/tt/cServerFps.cpp	tt	engine wrapper/API	49	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cServerFps.h	tt	engine wrapper/API	37	Code/Commando	class-decl	high
tt_4.8.4/tt/cSinglePlayerData.cpp	tt	network extension	34	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/cSinglePlayerData.h	tt	network extension	34	Code/wwnet	class-decl	high
tt_4.8.4/tt/cTeam.cpp	tt	engine wrapper/API	207	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cTeam.h	tt	engine wrapper/API	66	Code/Commando	class-decl	high
tt_4.8.4/tt/cTeamManager.cpp	tt	engine wrapper/API	184	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cTeamManager.h	tt	engine wrapper/API	58	Code/Commando	class-decl	high
tt_4.8.4/tt/cUserOptions.cpp	tt	engine wrapper/API	46	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cUserOptions.h	tt	engine wrapper/API	51	Code/Commando	class-decl	high
tt_4.8.4/tt/cWinEvent.cpp	tt	engine wrapper/API	133	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/cWinEvent.h	tt	engine wrapper/API	31	Code/Commando	class-decl	high
tt_4.8.4/tt/chatdlg.cpp	tt	utility	56	Code/Commando	include-fanout (2/3)	medium
tt_4.8.4/tt/chatdlg.h	tt	HUD/UI	11	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/checkboxctrl.cpp	tt	HUD/UI	152	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/checkboxctrl.h	tt	HUD/UI	97	Code/wwui	class-decl	high
tt_4.8.4/tt/childdialog.cpp	tt	HUD/UI	96	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/childdialog.h	tt	HUD/UI	103	Code/wwui	class-decl	high
tt_4.8.4/tt/comboboxctrl.cpp	tt	HUD/UI	240	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/comboboxctrl.h	tt	HUD/UI	139	Code/wwui	class-decl	high
tt_4.8.4/tt/configdlg.cpp	tt	HUD/UI	263	Code/wwui	include-fanout (4/8)	low
tt_4.8.4/tt/configdlg.h	tt	HUD/UI	19	Code/wwui	include-fanout (2/2)	medium
tt_4.8.4/tt/consolecommands.cpp	tt	building/factory class	1562	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/consolecommands.h	tt	engine wrapper/API	500	Code/Commando	class-decl	high
tt_4.8.4/tt/controladvisesink.h	tt	HUD/UI	140	Code/wwui	class-decl	high
tt_4.8.4/tt/dep/include/lpng/png.h	tt	utility	3587	EXCLUDED: vendored third-party dependency	area-rule	high
tt_4.8.4/tt/dep/include/lpng/pngconf.h	tt	utility	1481	EXCLUDED: vendored third-party dependency	area-rule	high
tt_4.8.4/tt/dep/include/zlib/zconf.h	tt	utility	332	EXCLUDED: vendored third-party dependency	area-rule	high
tt_4.8.4/tt/dep/include/zlib/zlib.h	tt	utility	1357	EXCLUDED: vendored third-party dependency	area-rule	high
tt_4.8.4/tt/dialogbase.cpp	tt	HUD/UI	1656	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dialogbase.h	tt	HUD/UI	282	Code/wwui	class-decl	high
tt_4.8.4/tt/dialogcontrol.cpp	tt	HUD/UI	65	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dialogcontrol.h	tt	HUD/UI	238	Code/wwui	class-decl	high
tt_4.8.4/tt/dialogfactory.h	tt	HUD/UI	63	Code/wwui	class-decl	high
tt_4.8.4/tt/dialogmgr.cpp	tt	HUD/UI	969	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dialogmgr.h	tt	HUD/UI	228	Code/wwui	class-decl	high
tt_4.8.4/tt/dialogparser.cpp	tt	utility	423	Code/wwtranslatedb	include-fanout (1/1)	medium
tt_4.8.4/tt/dialogparser.h	tt	utility	111	Code/wwlib	include-fanout (2/2)	medium
tt_4.8.4/tt/dialogresource.h	tt	engine wrapper/API	153	Code/Commando	per-file	high
tt_4.8.4/tt/dialogtext.cpp	tt	HUD/UI	133	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dialogtext.h	tt	HUD/UI	75	Code/wwui	class-decl	high
tt_4.8.4/tt/dialogtransition.cpp	tt	HUD/UI	44	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dialogtransition.h	tt	HUD/UI	95	Code/wwui	class-decl	high
tt_4.8.4/tt/directinput.cpp	tt	engine wrapper/API	613	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/directinput.h	tt	engine wrapper/API	172	Code/Combat	class-decl	high
tt_4.8.4/tt/dlgconfigperformancetab.cpp	tt	engine wrapper/API	184	Code/Commando	basename	high
tt_4.8.4/tt/dlgconfigperformancetab.h	tt	engine wrapper/API	19	Code/Commando	basename	high
tt_4.8.4/tt/dlgconfigvideotab.cpp	tt	engine wrapper/API	76	Code/Commando	basename	high
tt_4.8.4/tt/dlgconfigvideotab.h	tt	engine wrapper/API	15	Code/Commando	basename	high
tt_4.8.4/tt/dlghint.cpp	tt	utility	44	Code/Commando	include-fanout (1/2)	low
tt_4.8.4/tt/dlghint.h	tt	HUD/UI	17	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/dlgimghint.cpp	tt	utility	46	Code/Commando	include-fanout (1/3)	low
tt_4.8.4/tt/dlgimghint.h	tt	HUD/UI	17	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/dlginput.cpp	tt	utility	36	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/dlginput.h	tt	HUD/UI	6	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/dropdownctrl.cpp	tt	HUD/UI	273	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/dropdownctrl.h	tt	HUD/UI	167	Code/wwui	class-decl	high
tt_4.8.4/tt/editctrl.cpp	tt	HUD/UI	296	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/encoderlist.cpp	tt	network extension	10	Code/wwbitpack	class-decl (paired header)	high
tt_4.8.4/tt/encoderlist.h	tt	network extension	63	Code/wwbitpack	class-decl	high
tt_4.8.4/tt/encodertypeentry.cpp	tt	network extension	29	Code/wwbitpack	class-decl (paired header)	high
tt_4.8.4/tt/encodertypeentry.h	tt	network extension	48	Code/wwbitpack	class-decl	high
tt_4.8.4/tt/encyclopedia.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/encyclopedia.h	tt	engine wrapper/API	9	Code/Combat	class-decl	high
tt_4.8.4/tt/engine2.cpp	tt	building/factory class	1174	Code/Combat	include-fanout (13/36)	low
tt_4.8.4/tt/engine2.h	tt	engine wrapper/API	19	Code/Combat	paired-file (include-fanout)	low
tt_4.8.4/tt/engine_net.cpp	tt	network extension	92	Code/wwnet	include-fanout (3/4)	medium
tt_4.8.4/tt/exports.cpp	tt	utility	1616	Code/Combat	include-fanout (5/11)	low
tt_4.8.4/tt/healthbarctrl.cpp	tt	HUD/UI	30	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/healthbarctrl.h	tt	HUD/UI	76	Code/wwui	class-decl	high
tt_4.8.4/tt/hooks.cpp	tt	utility	351	Code/Combat	include-fanout (5/8)	medium
tt_4.8.4/tt/hooksupport.cpp	tt	binary hook/patch	180	DROP: directive 0.4 (hook installation machinery has no native equivalent)	per-file	high
tt_4.8.4/tt/hooksupport.h	tt	binary hook/patch	82	DROP: directive 0.4 (hook installation machinery has no native equivalent)	per-file	high
tt_4.8.4/tt/hud.cpp	tt	HUD/UI	263	Code/Combat	basename	high
tt_4.8.4/tt/imagectrl.cpp	tt	HUD/UI	48	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/imagectrl.h	tt	HUD/UI	75	Code/wwui	class-decl	high
tt_4.8.4/tt/input.cpp	tt	engine wrapper/API	1191	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/inputctrl.cpp	tt	HUD/UI	157	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/inputctrl.h	tt	HUD/UI	109	Code/wwui	class-decl	high
tt_4.8.4/tt/listctrl.cpp	tt	HUD/UI	542	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/listctrl.h	tt	HUD/UI	471	Code/wwui	class-decl	high
tt_4.8.4/tt/listiconmgr.cpp	tt	HUD/UI	11	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/listiconmgr.h	tt	HUD/UI	96	Code/wwui	class-decl	high
tt_4.8.4/tt/mainmenutransition.cpp	tt	engine wrapper/API	275	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/mainmenutransition.h	tt	HUD/UI	100	Code/Commando	class-decl	high
tt_4.8.4/tt/mapctrl.cpp	tt	HUD/UI	131	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/mapctrl.h	tt	HUD/UI	253	Code/wwui	class-decl	high
tt_4.8.4/tt/menubackdrop.cpp	tt	HUD/UI	134	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/menubackdrop.h	tt	HUD/UI	97	Code/wwui	class-decl	high
tt_4.8.4/tt/menudialog.cpp	tt	HUD/UI	240	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/menudialog.h	tt	HUD/UI	113	Code/wwui	class-decl	high
tt_4.8.4/tt/menuentryctrl.cpp	tt	HUD/UI	386	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/menuentryctrl.h	tt	HUD/UI	119	Code/wwui	class-decl	high
tt_4.8.4/tt/merchandisectrl.cpp	tt	HUD/UI	86	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/merchandisectrl.h	tt	HUD/UI	113	Code/wwui	class-decl	high
tt_4.8.4/tt/modpackageclass.cpp	tt	engine wrapper/API	130	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/modpackageclass.h	tt	engine wrapper/API	34	Code/Commando	class-decl	high
tt_4.8.4/tt/mousemgr.cpp	tt	HUD/UI	18	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/mousemgr.h	tt	HUD/UI	93	Code/wwui	class-decl	high
tt_4.8.4/tt/multilinetextctrl.cpp	tt	HUD/UI	129	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/multilinetextctrl.h	tt	HUD/UI	91	Code/wwui	class-decl	high
tt_4.8.4/tt/notify.h	tt	utility	241	Code/wwlib	class-decl	high
tt_4.8.4/tt/objdlg.cpp	tt	utility	45	Code/Commando	include-fanout (2/3)	medium
tt_4.8.4/tt/objdlg.h	tt	HUD/UI	10	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/optionsdlg.cpp	tt	HUD/UI	25	Code/wwui	include-fanout (1/2)	low
tt_4.8.4/tt/optionsdlg.h	tt	HUD/UI	7	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/parameterimpl.h	tt	save/load	596	Code/wwsaveload	class-decl	high
tt_4.8.4/tt/playermenu.cpp	tt	HUD/UI	40	Code/wwui	include-fanout (1/2)	low
tt_4.8.4/tt/playermenu.h	tt	HUD/UI	28	Code/wwui	paired-file (include-fanout)	low
tt_4.8.4/tt/playerterminal.cpp	tt	building/factory class	209	Code/Combat	basename	high
tt_4.8.4/tt/popupdialog.cpp	tt	HUD/UI	194	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/popupdialog.h	tt	HUD/UI	101	Code/wwui	class-decl	high
tt_4.8.4/tt/progressctrl.cpp	tt	HUD/UI	101	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/resource.h	tt	engine wrapper/API	741	Code/Commando	basename	high
tt_4.8.4/tt/screencursor.h	tt	HUD/UI	68	Code/wwui	class-decl	high
tt_4.8.4/tt/scrollbarctrl.cpp	tt	HUD/UI	157	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/scrollbarctrl.h	tt	HUD/UI	139	Code/wwui	class-decl	high
tt_4.8.4/tt/shaderdev_console.cpp	tt	utility	50	Code/Commando	include-fanout (1/2)	low
tt_4.8.4/tt/shaderdev_console.h	tt	engine wrapper/API	38	Code/Commando	paired-file (include-fanout)	low
tt_4.8.4/tt/shortcutbarctrl.cpp	tt	HUD/UI	182	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/shortcutbarctrl.h	tt	HUD/UI	133	Code/wwui	class-decl	high
tt_4.8.4/tt/sidebar.cpp	tt	HUD/UI	1343	Code/Commando	include-fanout (4/14)	low
tt_4.8.4/tt/sidebar.h	tt	HUD/UI	37	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/sliderctrl.cpp	tt	HUD/UI	114	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/sliderctrl.h	tt	HUD/UI	92	Code/wwui	class-decl	high
tt_4.8.4/tt/stylemgr.cpp	tt	HUD/UI	191	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/stylemgr.h	tt	HUD/UI	197	Code/wwui	class-decl	high
tt_4.8.4/tt/tabctrl.cpp	tt	HUD/UI	208	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/tabctrl.h	tt	HUD/UI	144	Code/wwui	class-decl	high
tt_4.8.4/tt/textmarqueectrl.cpp	tt	HUD/UI	54	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/textmarqueectrl.h	tt	HUD/UI	111	Code/wwui	class-decl	high
tt_4.8.4/tt/tooltip.cpp	tt	HUD/UI	26	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/tooltip.h	tt	HUD/UI	84	Code/wwui	class-decl	high
tt_4.8.4/tt/tooltipmgr.cpp	tt	HUD/UI	18	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/tooltipmgr.h	tt	HUD/UI	80	Code/wwui	class-decl	high
tt_4.8.4/tt/treectrl.cpp	tt	HUD/UI	140	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/treectrl.h	tt	HUD/UI	284	Code/wwui	class-decl	high
tt_4.8.4/tt/tt.cpp	tt	binary hook/patch	1852	SPLIT: per hook site, see TTHookSites.tsv	per-file	high
tt_4.8.4/tt/tt.h	tt	utility	254	SPLIT: per hook site, see TTHookSites.tsv	per-file	high
tt_4.8.4/tt/ttcli.cpp	tt	utility	907	Code/Combat	include-fanout (5/17)	low
tt_4.8.4/tt/vehicledlg.cpp	tt	HUD/UI	83	Code/wwui	include-fanout (3/7)	low
tt_4.8.4/tt/vehicledlg.h	tt	utility	33	Code/Combat	include-fanout (3/6)	low
tt_4.8.4/tt/viewerctrl.cpp	tt	HUD/UI	273	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/viewerctrl.h	tt	HUD/UI	128	Code/wwui	class-decl	high
tt_4.8.4/tt/viewerdlg.cpp	tt	HUD/UI	31	Code/wwui	include-fanout (1/3)	low
tt_4.8.4/tt/viewerdlg.h	tt	HUD/UI	11	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/wwuiinput.h	tt	HUD/UI	95	Code/wwui	class-decl	high
tt_4.8.4/ttinit/BandTest.cpp	ttinit	engine wrapper/API	1877	Code/BandTest	basename	high
tt_4.8.4/ttinit/BandTest.h	ttinit	engine wrapper/API	95	Code/BandTest	basename	high
tt_4.8.4/ttinit/DX8Caps.cpp	ttinit	render/shader integration	706	Code/ww3d2	class-decl (paired header)	high
tt_4.8.4/ttinit/DX8Caps.h	ttinit	render/shader integration	70	Code/ww3d2	class-decl	high
tt_4.8.4/ttinit/General.cpp	ttinit	utility	1	Code/wwlib	paired-file (include-fanout)	low
tt_4.8.4/ttinit/General.h	ttinit	utility	9	Code/wwlib	include-fanout (1/2)	low
tt_4.8.4/ttinit/LoggingFileFactoryClass.cpp	ttinit	utility	7	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/ttinit/LoggingFileFactoryClass.h	ttinit	utility	10	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/ttinit/PacketManagerClass.cpp	ttinit	binary hook/patch	871	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/ttinit/PacketManagerClass.h	ttinit	network extension	269	Code/wwnet	class-decl	high
tt_4.8.4/ttinit/StrippingFileFactoryClass.cpp	ttinit	utility	9	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/ttinit/StrippingFileFactoryClass.h	ttinit	utility	10	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/ttinit/_globals.h	ttinit	engine wrapper/API	89	Code/Commando	basename	high
tt_4.8.4/ttinit/cNetwork.ttinit.cpp	ttinit	utility	125	Code/Commando	include-fanout (1/2)	low
tt_4.8.4/ttinit/d3d8caps.h	ttinit	utility	364	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	per-file	high
tt_4.8.4/ttinit/init.cpp	ttinit	engine wrapper/API	57	Code/Commando	basename	high
tt_4.8.4/ttinit/resource.h	ttinit	engine wrapper/API	15	Code/Commando	basename	high
tt_4.8.4/ttinit/shaderhooks.cpp	ttinit	binary hook/patch	208	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	per-file	high
tt_4.8.4/ttinit/specialbuilds.h	ttinit	engine wrapper/API	146	Code/Combat	basename	high
tt_4.8.4/ttinit/ttinit.cpp	ttinit	binary hook/patch	425	DROP: directive 0.4 (injector/bootstrap architecture discarded)	per-file	high
tt_4.8.4/ttle/General.cpp	ttle	editor/LevelEdit	1	Code/Tools/LevelEdit	area-rule	high
tt_4.8.4/ttle/General.h	ttle	editor/LevelEdit	7	Code/Tools/LevelEdit	area-rule	high
tt_4.8.4/ttle/parameter.cpp	ttle	editor/LevelEdit	1034	Code/Tools/LevelEdit	area-rule	high
tt_4.8.4/ttle/resource.h	ttle	editor/LevelEdit	15	Code/Tools/LevelEdit	area-rule	high
tt_4.8.4/wwconfig/general.cpp	wwconfig	installer/deployment	1	Code/Tools/WWConfig	area-rule	high
